gm_dataset_name,gm_well_category,gm_data_source,gm_well_id,gm_chemical_vvl,gm_chemical_name,gm_result_modifier,gm_result,gm_result_units,gm_samp_collection_date,gm_reporting_limit,gm_latitude,gm_longitude,reference_date,days_since_first_measurement,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,07S12E01Q001M,PB,Lead,NA,0,UG/L,7/30/1959,1,37.3472,-120.603,11/17/1945,5003,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W23M001M,PB,Lead,NA,0,UG/L,8/13/1959,1,39.921,-122.171,11/17/1945,5017,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,12S17E24H001M,PB,Lead,NA,0,UG/L,8/19/1959,1,36.8766,-120.056,11/17/1945,5023,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,37N17E10?00?M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.0874,-120.02,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,46N16E29E001M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.8288,-120.171,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,46N16E25R002M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.8216,-120.079,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,46N16E04K001M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.8833,-120.14,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,39N17E05D001M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.2811,-120.067,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N17E10H001M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.5236,-120.013,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N16E05N001M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.6188,-120.179,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N17E17N001M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.5886,-120.067,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,43N16E33M003M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.5483,-120.164,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N16E06R002M,PB,Lead,NA,0,UG/L,8/26/1959,1,41.5309,-120.194,11/17/1945,5030,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,46N14E32J001M,PB,Lead,NA,60,UG/L,8/27/1959,1,41.7839,-120.378,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,48N14E23K001M,PB,Lead,NA,20,UG/L,8/27/1959,1,41.9872,-120.325,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,47N14E02H001M,PB,Lead,NA,0,UG/L,8/27/1959,1,41.9473,-120.32,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,47N14E14B002M,PB,Lead,NA,0,UG/L,8/27/1959,1,41.9218,-120.325,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,47N13E07Q001M,PB,Lead,NA,10,UG/L,8/27/1959,1,41.9255,-120.518,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N13E12L001M,PB,Lead,NA,0,UG/L,8/27/1959,1,41.7512,-120.421,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N14E07K001M,PB,Lead,NA,10,UG/L,8/27/1959,1,41.6644,-120.397,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,44N13E36A001M,PB,Lead,NA,0,UG/L,8/27/1959,1,41.6138,-120.411,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,45N14E32L001M,PB,Lead,NA,0,UG/L,8/27/1959,1,41.6934,-120.382,11/17/1945,5031,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20S20E10L001M,PB,Lead,NA,0,UG/L,8/31/1959,1,36.2009,-119.797,11/17/1945,5035,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,48N04E35L001M,PB,Lead,NA,0,UG/L,9/2/1959,1,41.9582,-121.488,11/17/1945,5037,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N13E34N001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3215,-120.504,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N17E20L001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.2668,-120.086,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N15E30A003M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3469,-120.321,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N17E18K001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.2813,-120.1,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N14E18R001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3653,-120.434,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N16E30L001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3397,-120.217,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N13E09E001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.2996,-120.523,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N14E02Q001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.307,-120.363,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N14E17B001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.2885,-120.42,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N17E21N003M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.0009,-120.091,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N16E15E001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.1098,-120.166,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N16E11E001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.2099,-120.151,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N14E02G001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3142,-120.363,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N16E36Q002M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.1463,-120.118,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N17E04K001M,PB,Lead,NA,0,UG/L,9/8/1959,1,39.7891,-120.081,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N15E03F001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.1389,-120.274,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N14E08C002M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3032,-120.424,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N15E06K001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3106,-120.326,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N12E15A001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3761,-120.603,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N14E26E001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.1682,-120.373,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N13E01N001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3946,-120.467,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N13E14G001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3725,-120.476,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N14E10E001M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3871,-120.392,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N14E19A002M,PB,Lead,NA,0,UG/L,9/8/1959,1,40.3616,-120.434,11/17/1945,5043,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,31N12E13M001M,PB,Lead,NA,0,UG/L,9/9/1959,1,40.5442,-120.58,11/17/1945,5044,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,28N13E11K001M,PB,Lead,NA,0,UG/L,9/9/1959,1,40.296,-120.476,11/17/1945,5044,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N12E04G001M,PB,Lead,NA,0,UG/L,9/9/1959,1,40.4018,-120.627,11/17/1945,5044,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,31N12E25G003M,PB,Lead,NA,0,UG/L,9/9/1959,1,40.5185,-120.57,11/17/1945,5044,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,06S11E03B001M,PB,Lead,NA,0,UG/L,9/9/1959,1,37.4458,-120.746,11/17/1945,5044,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N15E20J001M,PB,Lead,NA,0,UG/L,9/10/1959,1,40.3544,-120.302,11/17/1945,5045,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,06S11E09C001M,PB,Lead,NA,0,UG/L,9/14/1959,1,37.4335,-120.771,11/17/1945,5049,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,06S10E28K001M,PB,Lead,NA,0,UG/L,10/2/1959,1,37.3822,-120.875,11/17/1945,5067,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,06S11E10J001M,PB,Lead,NA,0,UG/L,10/8/1959,1,37.4252,-120.742,11/17/1945,5073,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,06S10E24L001M,PB,Lead,NA,0,UG/L,10/9/1959,1,37.3943,-120.825,11/17/1945,5074,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,06N04E34 00?H,PB,Lead,NA,0,UG/L,10/15/1959,1,40.8616,-123.71,11/17/1945,5080,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N15E30Q001M,PB,Lead,NA,0,UG/L,12/6/1959,1,40.3361,-120.326,11/17/1945,5132,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N04E30J001M,PB,Lead,NA,0,UG/L,2/4/1960,1,39.4735,-121.561,11/17/1945,5192,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N03E25J00?M,PB,Lead,NA,0,UG/L,2/4/1960,1,39.4735,-121.58,11/17/1945,5192,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01W32F001M,PB,Lead,NA,0,UG/L,3/13/1960,1,38.9357,-122.003,11/17/1945,5230,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,01S14E08M001SM,PB,Lead,NA,20,UG/L,5/20/1960,1,37.8633,-120.467,11/17/1945,5298,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,12N08W03J001M,PB,Lead,NA,0,UG/L,6/10/1960,1,38.916,-122.729,11/17/1945,5319,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N02W22G001M,PB,Lead,NA,0,UG/L,6/13/1960,1,38.9639,-122.066,11/17/1945,5322,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N02W15D001M,PB,Lead,NA,10,UG/L,6/13/1960,1,38.9816,-122.079,11/17/1945,5322,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N02W35P001M,PB,Lead,NA,0,UG/L,6/13/1960,1,39.0146,-122.052,11/17/1945,5322,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N04W25P001M,PB,Lead,NA,0,UG/L,6/14/1960,1,39.1158,-122.256,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N03W33R001M,PB,Lead,NA,10,UG/L,6/14/1960,1,39.2822,-122.194,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N02W29J001M,PB,Lead,NA,10,UG/L,6/14/1960,1,39.0327,-122.098,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N02W32R001M,PB,Lead,NA,0,UG/L,6/14/1960,1,39.1013,-122.099,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W09N001M,PB,Lead,NA,0,UG/L,6/14/1960,1,39.2533,-122.208,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N02W04H001M,PB,Lead,NA,10,UG/L,6/14/1960,1,39.275,-122.082,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W06R001M,PB,Lead,NA,0,UG/L,6/14/1960,1,39.3471,-122.009,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N02W12C001M,PB,Lead,NA,0,UG/L,6/14/1960,1,39.3507,-122.035,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N02W35B001M,PB,Lead,NA,0,UG/L,6/14/1960,1,39.2064,-122.049,11/17/1945,5323,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E18A001M,PB,Lead,NA,0,UG/L,6/15/1960,1,39.0687,-121.895,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01W07A001M,PB,Lead,NA,0,UG/L,6/15/1960,1,38.9964,-122.006,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01W08B001M,PB,Lead,NA,0,UG/L,6/15/1960,1,38.9964,-121.992,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01W02D001M,PB,Lead,NA,0,UG/L,6/15/1960,1,39.0977,-121.946,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N02W29R001M,PB,Lead,NA,0,UG/L,6/15/1960,1,38.9422,-122.099,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N01W15R002M,PB,Lead,NA,10,UG/L,6/15/1960,1,38.9712,-121.95,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N02W12H002M,PB,Lead,NA,0,UG/L,6/15/1960,1,39.0796,-122.024,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N01W29J001M,PB,Lead,NA,10,UG/L,6/15/1960,1,39.2136,-121.989,11/17/1945,5324,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N02W03A001M,PB,Lead,NA,10,UG/L,6/16/1960,1,39.7983,-122.063,11/17/1945,5325,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N03W25B001M,PB,Lead,NA,0,UG/L,6/16/1960,1,39.7405,-122.142,11/17/1945,5325,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N03W04G001M,PB,Lead,NA,20,UG/L,6/16/1960,1,39.7947,-122.198,11/17/1945,5325,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N04W10B001M,PB,Lead,NA,20,UG/L,6/16/1960,1,39.7838,-122.291,11/17/1945,5325,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N02W26B001M,PB,Lead,NA,0,UG/L,6/16/1960,1,39.7405,-122.049,11/17/1945,5325,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N04W02Q001M,PB,Lead,NA,0,UG/L,6/17/1960,1,39.6142,-122.273,11/17/1945,5326,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02W02D001M,PB,Lead,NA,0,UG/L,6/17/1960,1,39.7117,-122.059,11/17/1945,5326,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N03W02D001M,PB,Lead,NA,0,UG/L,6/17/1960,1,39.625,-122.17,11/17/1945,5326,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N03W20D002M,PB,Lead,NA,0,UG/L,6/17/1960,1,39.6679,-122.234,11/17/1945,5326,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N03W14F001M,PB,Lead,NA,0,UG/L,6/17/1960,1,39.6792,-122.166,11/17/1945,5326,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N03W02Q001M,PB,Lead,NA,0,UG/L,6/17/1960,1,39.7009,-122.161,11/17/1945,5326,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02W15C001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.6828,-122.073,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N02W11Q001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.5998,-122.049,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02W23N001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.4843,-122.059,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N04W02F001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.4482,-122.277,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,20N02W13Q001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.5854,-122.031,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N03W09J001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.5168,-122.194,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02W06G001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.5348,-122.124,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N03W18P001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.4987,-122.24,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N02W01E001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.4482,-122.04,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N02W07F001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.4338,-122.129,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,18N03W10K001M,PB,Lead,NA,0,UG/L,6/20/1960,1,39.4302,-122.18,11/17/1945,5329,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N01W29C001M,PB,Lead,NA,0,UG/L,6/21/1960,1,39.7405,-121.998,11/17/1945,5330,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,22N03W22Q001M,PB,Lead,NA,0,UG/L,6/21/1960,1,39.7442,-122.18,11/17/1945,5330,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N02W36P001M,PB,Lead,NA,0,UG/L,6/27/1960,1,39.2822,-122.035,11/17/1945,5336,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N03W11H001M,PB,Lead,NA,0,UG/L,7/5/1960,1,39.0807,-122.152,11/17/1945,5344,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N09W07B001M,PB,Lead,NA,0,UG/L,7/6/1960,1,39.1682,-122.902,11/17/1945,5345,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N09W06F002M,PB,Lead,NA,0,UG/L,7/6/1960,1,39.0925,-122.906,11/17/1945,5345,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N09W17P001M,PB,Lead,NA,0,UG/L,7/6/1960,1,39.1429,-122.888,11/17/1945,5345,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N10W14E002M,PB,Lead,NA,0,UG/L,7/6/1960,1,39.0632,-122.945,11/17/1945,5345,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N09W31P001M,PB,Lead,NA,0,UG/L,7/6/1960,1,39.0997,-122.906,11/17/1945,5345,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N10W03C001M,PB,Lead,NA,0,UG/L,7/7/1960,1,39.1826,-122.962,11/17/1945,5346,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N09W31L003M,PB,Lead,NA,0,UG/L,7/7/1960,1,39.1992,-122.91,11/17/1945,5346,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N10W13A001M,PB,Lead,NA,10,UG/L,7/7/1960,1,39.1537,-122.916,11/17/1945,5346,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N09W06F001M,PB,Lead,NA,10,UG/L,7/7/1960,1,39.179,-122.906,11/17/1945,5346,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N09W16D002M,PB,Lead,NA,0,UG/L,7/8/1960,1,38.9809,-122.874,11/17/1945,5347,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N09W16D001M,PB,Lead,NA,0,UG/L,7/8/1960,1,38.9809,-122.874,11/17/1945,5347,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N09W08C001M,PB,Lead,NA,0,UG/L,7/8/1960,1,38.9953,-122.888,11/17/1945,5347,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N09W08N001M,PB,Lead,NA,0,UG/L,7/8/1960,1,38.9838,-122.893,11/17/1945,5347,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,13N02W26A001M,PB,Lead,NA,10,UG/L,7/11/1960,1,38.953,-122.043,11/17/1945,5350,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W03P001M,PB,Lead,NA,0,UG/L,7/12/1960,1,39.9607,-122.184,11/17/1945,5351,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N04W31J001M,PB,Lead,NA,0,UG/L,7/12/1960,1,39.8055,-122.342,11/17/1945,5351,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W21L001M,PB,Lead,NA,10,UG/L,7/12/1960,1,39.921,-122.203,11/17/1945,5351,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W20N001M,PB,Lead,NA,0,UG/L,7/12/1960,1,39.9174,-122.233,11/17/1945,5351,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W31R001M,PB,Lead,NA,10,UG/L,7/12/1960,1,39.976,-122.236,11/17/1945,5351,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N01W31Q001M,PB,Lead,NA,0,UG/L,7/13/1960,1,39.1956,-122.012,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N02W21Q001M,PB,Lead,NA,0,UG/L,7/13/1960,1,40.004,-122.087,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N03W22Q001M,PB,Lead,NA,0,UG/L,7/13/1960,1,39.8277,-122.186,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N03W35B001M,PB,Lead,NA,0,UG/L,7/13/1960,1,39.8127,-122.161,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N01W31M001M,PB,Lead,NA,0,UG/L,7/13/1960,1,39.9788,-122.022,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N02W04M001M,PB,Lead,NA,0,UG/L,7/13/1960,1,40.0488,-122.1,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N02W05A001M,PB,Lead,NA,0,UG/L,7/13/1960,1,39.8849,-122.1,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W04C001M,PB,Lead,NA,0,UG/L,7/13/1960,1,40.141,-122.096,11/17/1945,5352,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N04W01H002M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.2246,-122.256,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N03W15G001M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.1956,-122.186,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N03W10Q001M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.2029,-122.186,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N03W19A001M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.1846,-122.237,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N03W29E001M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.0792,-122.232,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N03W03N001M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.1302,-122.195,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W14M001M,PB,Lead,NA,0,UG/L,7/14/1960,1,39.9355,-122.171,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N02W30C001M,PB,Lead,NA,10,UG/L,7/14/1960,1,39.9138,-122.129,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N02W07K001M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.0365,-122.124,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W03N001M,PB,Lead,NA,10,UG/L,7/14/1960,1,40.0473,-122.189,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N04W10D001M,PB,Lead,NA,0,UG/L,7/14/1960,1,40.1264,-122.308,11/17/1945,5353,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N03W22G001M,PB,Lead,NA,0,UG/L,7/18/1960,1,40.0937,-122.185,11/17/1945,5357,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,46N02W25R002M,PB,Lead,NA,0,UG/L,7/19/1960,1,41.7963,-122.032,11/17/1945,5358,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,30N04W15M003M,PB,Lead,NA,0,UG/L,7/20/1960,1,40.4538,-122.31,11/17/1945,5359,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,30N05W02L001M,PB,Lead,NA,0,UG/L,7/20/1960,1,40.4829,-122.4,11/17/1945,5359,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,31N05W25Q001M,PB,Lead,NA,0,UG/L,7/20/1960,1,40.5084,-122.376,11/17/1945,5359,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,42N06W10J001M,PB,Lead,NA,10,UG/L,7/20/1960,1,41.4988,-122.531,11/17/1945,5359,,,,,,,,,,
